Title,Comments,Date,Publisher,CRC-32,Size,Mapping,MESS ID,Link
AtariWriter,"Spanish version of AtariWriter. Apart from the title, looks identical to MultiEditor, but different from MultiEscritor.",,Prisma Soft,,,,,https://articulo.mercadolibre.cl/MLC-457098959-atari-atariwriter-multieditor-super-examinador-leer-_JM
AtarTris II,,1999,Video 61,,,,,http://www.atarimax.com/jindroush.atari.org/acdpx_ne.html
Atext-1,,,Elcomp,,,,,http://www.atarimax.com/jindroush.atari.org/acdpna.html
Atlantis,[!],1983,Imagic,bc54a730,4KB,Standard,,
Atlantis,[m bc54a730][o $FFs in first 4KB],1983,Imagic,f929f40f,8KB,Standard,atlantis,"http://www.atarimania.com/atari_forum/viewtopic.php?f=2&t=2304#p15819
http://atariage.com/forums/topic/161828-hooked-on-8-bit-carts/?p=2706571"
Atlantis,[m bc54a730][o First 4KB zeroed by k1w1],,Imagic,a3bc3eb5,8KB,Standard,,http://atariage.com/forums/topic/161828-hooked-on-8-bit-carts/?p=2240191
Atlantis,[m bc54a730][o garbage in first 4KB][cr],1983,Imagic,be0b390c,8KB,Standard,,
Atlantis,[m be0b390c][h First 4KB zeroed by k1w1],1983,Imagic,6a9a1405,8KB,Standard,,http://atariage.com/forums/topic/161828-hooked-on-8-bit-carts/?p=2240191
Atmas,,,Elcomp,,,,,http://www.atarimax.com/jindroush.atari.org/acdpna.html
Atmona-1,,,Elcomp,,,,,http://www.atarimax.com/jindroush.atari.org/acdpna.html
Atrax 1,"Licenced product. Contains Easy Money, Spy Master, Hawkmoon and Trix.",199x,Atrax,,,,,"http://www.atarimax.com/jindroush.atari.org/acdpx_pl.html
http://atarionline.pl/biblioteka/materialy_ksiazkowe/Atrax%20Atari%20Cartridge%2015.djvu"
Atrax 1,[h decoded] Created by decoding the original ROM – the cartridge’s addrees lines and data lines are intermixed.,199x,Atrax,d3653f64,128KB,Decoded Atrax,,"http://www.atarimania.com/game-atari-400-800-xl-xe-comp-atrax-01_1183.html [CART]
http://atarionline.pl/forum/comments.php?DiscussionID=2861&page=11#Item_47
http://www.atarimax.com/jindroush.atari.org/acdpx_pl.html
http://atarionline.pl/biblioteka/materialy_ksiazkowe/Atrax%20Atari%20Cartridge%2015.djvu"
Atrax 2,"Licenced product. Contains Vicky, Darkness Hour, Kampania wrześniowa and Geometria.",199x,Atrax,20422531,128KB,Atrax,,"http://atarionline.pl/forum/comments.php?DiscussionID=2861&page=11#Item_47
http://atarionline.pl/biblioteka/materialy_ksiazkowe/Atrax%20Atari%20Cartridge%2015.djvu"
Atrax 2,[m 20422531][h decoded] Created by decoding the original ROM – the cartridge’s addrees lines and data lines are intermixed.,199x,Atrax,e34facd9,128KB,Decoded Atrax,,"http://atarionline.pl/forum/comments.php?DiscussionID=2861&page=11#Item_47
http://atarionline.pl/biblioteka/materialy_ksiazkowe/Atrax%20Atari%20Cartridge%2015.djvu"
Atrax 3,"Licenced product. Contains Frank & Mark, Czaszki, The Jet Action and Gold Hunter.",199x,Atrax,7f5a2f67,128KB,Atrax,,"http://atarionline.pl/forum/comments.php?DiscussionID=2861&page=11#Item_47
http://atarionline.pl/biblioteka/materialy_ksiazkowe/Atrax%20Atari%20Cartridge%2015.djvu"
Atrax 3,[m 7f5a2f67][h decoded] Created by decoding the original ROM – the cartridge’s addrees lines and data lines are intermixed.,199x,Atrax,55e39b41,128KB,Decoded Atrax,,"http://atarionline.pl/forum/comments.php?DiscussionID=2861&page=11#Item_47
http://atarionline.pl/biblioteka/materialy_ksiazkowe/Atrax%20Atari%20Cartridge%2015.djvu"
Atrax 4,"Licenced product. Contains Streets, Kernaw, Dagobar and Uczeń czarnoksiężnika.",199x,Atrax,0541f1a3,128KB,Atrax,,"http://atarionline.pl/forum/comments.php?DiscussionID=2861&page=11#Item_47
http://www.atarimax.com/jindroush.atari.org/acdpx_pl.html
http://atarionline.pl/biblioteka/materialy_ksiazkowe/Atrax%20Atari%20Cartridge%2015.djvu"
Atrax 4,[m 0541f1a3][h decoded] Created by decoding the original ROM – the cartridge’s addrees lines and data lines are intermixed.,199x,Atrax,dc5a540b,128KB,Decoded Atrax,,"http://www.atarimania.com/game-atari-400-800-xl-xe-comp-atrax-04_31274.html [CART]
http://atarionline.pl/forum/comments.php?DiscussionID=2861&page=11#Item_47
http://www.atarimax.com/jindroush.atari.org/acdpx_pl.html
http://atarionline.pl/biblioteka/materialy_ksiazkowe/Atrax%20Atari%20Cartridge%2015.djvu"
Atrax 5,"Licenced product. Contains Syn Boga Wiatru, Honky, U 235 and Hydraulik.",199x,Atrax,2116088a,128KB,Atrax,,"http://atarionline.pl/forum/comments.php?DiscussionID=2861&page=11#Item_47
http://www.atarimax.com/jindroush.atari.org/acdpx_pl.html
http://atarionline.pl/biblioteka/materialy_ksiazkowe/Atrax%20Atari%20Cartridge%2015.djvu"
Atrax 5,[m 2116088a][h decoded] Created by decoding the original ROM – the cartridge’s addrees lines and data lines are intermixed.,199x,Atrax,a599c16c,128KB,Decoded Atrax,,"http://www.atarimania.com/game-atari-400-800-xl-xe-comp-atrax-05_31275.html [CART]
http://atarionline.pl/forum/comments.php?DiscussionID=2861&page=11#Item_47
http://www.atarimax.com/jindroush.atari.org/acdpx_pl.html
http://atarionline.pl/biblioteka/materialy_ksiazkowe/Atrax%20Atari%20Cartridge%2015.djvu"
Atrax 6,"Licenced product. Contains Imagine, Adax, Aurum and Electra.",199x,Atrax,a051fe6b,128KB,Atrax,,"http://atarionline.pl/forum/comments.php?DiscussionID=2861&page=11#Item_47
http://atarionline.pl/biblioteka/materialy_ksiazkowe/Atrax%20Atari%20Cartridge%2015.djvu"
Atrax 6,[m a051fe6b][h decoded] Created by decoding the original ROM – the cartridge’s addrees lines and data lines are intermixed.,199x,Atrax,ecb27536,128KB,Decoded Atrax,,"http://atarionline.pl/forum/comments.php?DiscussionID=2861&page=11#Item_47
http://atarionline.pl/biblioteka/materialy_ksiazkowe/Atrax%20Atari%20Cartridge%2015.djvu"
Atrax 6,[a ecb27536] 3 bytes different.,199x,Atrax,74dba211,128KB,Atrax,,"http://www.atarimania.com/game-atari-400-800-xl-xe-comp-atrax-06_31276.html [CART]
http://atarionline.pl/biblioteka/materialy_ksiazkowe/Atrax%20Atari%20Cartridge%2015.djvu"
Atrax 7,"Licenced product. Contains Zeus, Upiór, Lorien's Tomb and Rucu.",199x,Atrax,,,,,http://atarionline.pl/biblioteka/materialy_ksiazkowe/Atrax%20Atari%20Cartridge%2015.djvu
Atrax 8,"Licenced product. Contains Smuś, Captain Gather, Snowball and Major Bronx.",199x,Atrax,,,,,http://atarionline.pl/biblioteka/materialy_ksiazkowe/Atrax%20Atari%20Cartridge%2015.djvu
Atrax 9,"Licenced product. Contains Digi Duck, Microx, Piekiełko and Android.",199x,Atrax,a5ec6435,128KB,Atrax,,"http://atarionline.pl/forum/comments.php?DiscussionID=2861&page=11#Item_47
http://atarionline.pl/biblioteka/materialy_ksiazkowe/Atrax%20Atari%20Cartridge%2015.djvu"
Atrax 9,[m a5ec6435][h decoded] Created by decoding the original ROM – the cartridge’s addrees lines and data lines are intermixed.,199x,Atrax,0e99e18c,128KB,Decoded Atrax,,"http://atarionline.pl/forum/comments.php?DiscussionID=2861&page=11#Item_47
http://atarionline.pl/biblioteka/materialy_ksiazkowe/Atrax%20Atari%20Cartridge%2015.djvu"
Atrax 10,"Licenced product. Contains Władca, Alchemia, Włóczykij and Saper.",199x,Atrax,,,,,"http://www.atarimax.com/jindroush.atari.org/acdpx_pl.html
http://atarionline.pl/biblioteka/materialy_ksiazkowe/Atrax%20Atari%20Cartridge%2015.djvu"
Atrax 11,"Licenced product. Contains Bank Bang!, Eureka!, Jaffar, Robal and Thinker.",199x,Atrax,,,,,http://atarionline.pl/biblioteka/materialy_ksiazkowe/Atrax%20Atari%20Cartridge%2015.djvu
Atrax 12,"Licenced product. Contains Bertyx, Midnight, Tank vsTank and Sexversi.",199x,Atrax,,,,,http://atarionline.pl/biblioteka/materialy_ksiazkowe/Atrax%20Atari%20Cartridge%2015.djvu
Atrax 13,"Licenced product. Contains Tanks, Tron, Tusker and Helix.",199x,Atrax,50a53cdc,128KB,Atrax,,"http://atarionline.pl/forum/comments.php?DiscussionID=2861&page=11#Item_47
http://atarionline.pl/biblioteka/materialy_ksiazkowe/Atrax%20Atari%20Cartridge%2015.djvu"
Atrax 13,[m 50a53cdc][h decoded] Created by decoding the original ROM – the cartridge’s addrees lines and data lines are intermixed.,199x,Atrax,800ab6d7,128KB,Decoded Atrax,,"http://atarionline.pl/forum/comments.php?DiscussionID=2861&page=11#Item_47
http://atarionline.pl/biblioteka/materialy_ksiazkowe/Atrax%20Atari%20Cartridge%2015.djvu"
Atrax 14,"Licenced product. Contains Axilox, Kolony, Reverse and Ship.",199x,Atrax,61d58b8a,128KB,Atrax,,"http://atarionline.pl/forum/comments.php?DiscussionID=2861&page=11#Item_47
http://atarionline.pl/biblioteka/materialy_ksiazkowe/Atrax%20Atari%20Cartridge%2015.djvu"
Atrax 14,[m 61d58b8a][h decoded] Created by decoding the original ROM – the cartridge’s addrees lines and data lines are intermixed.,199x,Atrax,21db0d60,128KB,Decoded Atrax,,"http://atarionline.pl/forum/comments.php?DiscussionID=2861&page=11#Item_47
http://atarionline.pl/biblioteka/materialy_ksiazkowe/Atrax%20Atari%20Cartridge%2015.djvu"
Atrax 15,"Licenced product. Contains Cywilizacja, Mózgprocesor, Missile Action and Zbir.",199x,Atrax,dba94afe,128KB,Atrax,,"http://atarionline.pl/forum/comments.php?DiscussionID=2861&page=11#Item_47
http://atarionline.pl/biblioteka/materialy_ksiazkowe/Atrax%20Atari%20Cartridge%2015.djvu"
Atrax 15,[m dba94afe][h decoded] Created by decoding the original ROM – the cartridge’s addrees lines and data lines are intermixed.,199x,Atrax,9543ef90,128KB,Decoded Atrax,,"http://atarionline.pl/forum/comments.php?DiscussionID=2861&page=11#Item_47
http://atarionline.pl/biblioteka/materialy_ksiazkowe/Atrax%20Atari%20Cartridge%2015.djvu"
Atrax 16,Licenced product. Contains Ortografia and Historia Polski.,199x,Atrax,81051934,128KB,Atrax,,"http://atarionline.pl/forum/comments.php?DiscussionID=2861&page=11#Item_47
http://atarionline.pl/biblioteka/materialy_ksiazkowe/Atrax%20Atari%20Cartridge%2015.djvu"
Atrax 16,[m 81051934][h decoded] Created by decoding the original ROM – the cartridge’s addrees lines and data lines are intermixed.,199x,Atrax,156e7460,128KB,Decoded Atrax,,"http://atarionline.pl/forum/comments.php?DiscussionID=2861&page=11#Item_47
http://atarionline.pl/biblioteka/materialy_ksiazkowe/Atrax%20Atari%20Cartridge%2015.djvu"
Attack at EP-CYG-4,[!] 400/800 only. First 4K duplicates second 4K.,1982,Romox,dca02ca0,16KB,Standard,epcyg4,"http://www.atarimania.com/game-atari-400-800-xl-xe-attack-at-ep-cyg-4_6005.html
http://atariage.com/forums/topic/161828-hooked-on-8-bit-carts/?p=2706571"
Attack of the Mutant Camels,[!],1983,HES,c933d741,8KB,Standard,mtntcmls,http://www.atarimania.com/game-atari-400-800-xl-xe-attack-of-the-mutant-camels_424.html
Austin 80 Console Software,,,Austin Franklin,,,,,http://www.atarimax.com/jindroush.atari.org/acdpna.html
Austin 80 SWP ATR 8000 Console Term,,,Austin Franklin,,,,,http://www.atarimax.com/jindroush.atari.org/acdpna.html
Autocopy 2.2,,1989,Flop,,,,,http://www.atarimax.com/jindroush.atari.org/acdpx_cz.html
Autocopy 2.2 + Supermon 2.2 + TOS 4.1,,1992,Flop,,,,,http://www.atarimax.com/jindroush.atari.org/acdpx_cz.html
Automatic Downfeed,,1984,AMW Inc.,,,,,http://atariage.com/forums/topic/223075-atari-8-bit-cnc-software-and-hardware/
Baja Buggies,ECPC,1983,Romox,,,,,http://www.atarimax.com/jindroush.atari.org/acdpx_ro.html
Ballblazer,[!],1987,Atari,820e5ce5,64KB,XEGS,ballblaz,"http://www.atarimania.com/game-atari-400-800-xl-xe-ballblazer_476.html
http://www.atarimania.com/atari_forum/viewtopic.php?f=2&t=2304#p15819
http://atariage.com/forums/topic/161828-hooked-on-8-bit-carts/?p=2706571"
Banco en Casa por Computador,,1989,Banco Santander,,,,,http://www.retrogames.cl/museoatarihard.html
Barnyard Blaster,[!],1987,Atari,13ae30ed,128KB,XEGS,barnblst,"http://www.atarimania.com/atari_forum/viewtopic.php?f=2&t=2304#p15819
http://atariage.com/forums/topic/161828-hooked-on-8-bit-carts/?p=2706571
http://www.atarimania.com/game-atari-400-800-xl-xe-barnyard-blaster_505.html [CART]"
Bartender [The],ECPC,1983,Romox,,,,,http://www.atarimax.com/jindroush.atari.org/acdpx_ro.html
Baseball,[!],1983,Inhome Software,43c9d2a0,16KB,Standard,baseball,"http://www.atarimania.com/atari_forum/viewtopic.php?f=2&t=2304#p15819
http://atariage.com/forums/topic/161828-hooked-on-8-bit-carts/?p=2706571
http://www.atarimania.com/game-atari-400-800-xl-xe-baseball_514.html"
Baseball,[m 43c9d2a0][cr],1983,Inhome Software,065c3fd2,16KB,Standard,,
BASIC rev. A,[!],1979,Atari,4bec4de2,8KB,Standard,basica,"http://www.atarimania.com/utility-atari-400-800-xl-xe-assembler-editor_19777.html
http://atariage.com/forums/topic/161828-hooked-on-8-bit-carts/?p=2706571
http://members.chello.nl/taf.offenga/atari_dev.htm
http://atariage.com/forums/topic/161828-hooked-on-8-bit-carts/?p=2595798"
BASIC rev. B,"[!][a 4bec4de2][f bugs] Dumped so many times that this image is verified more than enough. Built in the XLs, probably not released in cartridge form. Bugfix release of rev. A, but introduces another critical bug. At $1FF3 contains the string “LWinner” in ANTIC screen codes, indicating Lane Winner as author of this revision.",1983,Atari,f0202fb3,8KB,Standard,basicb,"http://members.chello.nl/taf.offenga/atari_dev.htm
http://www.atarimagazines.com/v3n2/explore.html
http://atariage.com/forums/topic/193847-rev-b-basic-cartridge/?p=2461690"
BASIC rev. C,"[!][m f0202fb3][f bugs] Critical bugs fixed, the “LWinner” string replaced with zeroes.",1984,Atari,7d684184,8KB,Standard,basicc,"http://www.atarimania.com/atari_forum/viewtopic.php?f=2&t=2304#p15819
http://atariage.com/forums/topic/161828-hooked-on-8-bit-carts/?p=2706571
http://members.chello.nl/taf.offenga/atari_dev.htm
http://www.atarimagazines.com/v3n2/explore.html"
BASIC XE 4.1,"[!] Contains signature at $2FF0: “July 26, 1985”.",1985,OSS,003d3a36,16KB,OSS M091,basxe41,"http://ftp.pigwa.net/stuff/collections/nir_dary_cds/ROMS/ROMS_CAR/BASICXE.OSS/BASXE41.OSS
http://atariage.com/forums/topic/161828-hooked-on-8-bit-carts/?p=2706571
http://atariage.com/forums/topic/130910-latest-additions-to-atarimania-database/?p=1864615 [CART]"
BASIC XE 4.1,[m 20a24ab3][b] Wrong order of banks.,1985,OSS,20a24ab3,16KB,-,,http://www.atariage.com/software_page.html?SoftwareLabelID=2563
BASIC XE 7.2,"[!][m 003d3a36][h] Added support for booting the BASIC XE extensions (originally stored on the Extension Disk as BASICXE.OSS) either from disk (renamed to BASICXE.EXT) and from tape. Pirate release, probably from Europe.",,,3f06b111,16KB,OSS M091,,"http://www.jsobola.republika.pl/schematy.htm
http://www.jsobola.republika.pl/atariepr/ubasxe.zip
http://atariage.com/forums/topic/161828-hooked-on-8-bit-carts/?p=2362371"
BASIC XL,"[m][h][b] Disassembled, hacked title text and reassembled. Doesn't work. Differences indicate it might be based on version 1.01 or earlier.",1983,OSS,196acb31,16KB,OSS 043M,,http://ftp.pigwa.net/stuff/collections/nir_dary_cds/ROMS/ROMS_CAR/BASICXL.OSS/BAD/BASICXL.ROM
BASIC XL 1.00,,1983,OSS,,,,,http://www.atarimax.com/jindroush.atari.org/acdpna.html
BASIC XL 1.01,,1983,OSS,,,,,http://www.atarimax.com/jindroush.atari.org/acdpna.html
BASIC XL 1.02,[!],1983,OSS,5752d29f,16KB,OSS 043M,bxl102a,http://ftp.pigwa.net/stuff/collections/nir_dary_cds/ROMS/ROMS_CAR/BASICXL.OSS/BXL102.OSS
BASIC XL 1.02,[!][m 5752d29f] 034M mapping. See Notes,1983,OSS,e8b3fc3c,16KB,OSS 034M,bxl102,http://atariage.com/forums/topic/161828-hooked-on-8-bit-carts/?p=2706571
BASIC XL 1.02,"[m 5752d29f][b] This is a two-chip OSS cart read according to wrong M091 mapping. In effect, contains garbage and doesn't work.",1983,OSS,81383e8b,16KB,-,,http://atariage.com/forums/topic/161828-hooked-on-8-bit-carts/?p=2251846
BASIC XL 1.03,[!],1983,OSS,94a05568,16KB,OSS M091,bxl103,"http://ftp.pigwa.net/stuff/collections/nir_dary_cds/ROMS/ROMS_CAR/BASICXL.OSS/BASXL103.OSS
http://atariage.com/forums/topic/130910-latest-additions-to-atarimania-database/?p=1864615 [CART]"
BASIC XL 1.03,[m 94a05568][b] Wrong order of banks.,1983,OSS,7d34b2db,16KB,-,,http://www.atariage.com/software_page.html?SoftwareLabelID=2564
BASIC XL 1.03,[m 94a05568][h removed copyright text],1983,OSS,af85edfd,16KB,OSS M091,,"http://www.jsobola.republika.pl/schematy.htm
http://www.jsobola.republika.pl/atariepr/basicxl.zip"
Basketball,"[!] 3 or 4 player gameplay works only on 400/800. Curiously, it has no entry in Checksum Verifier, although as an early release it should be there.",1979,Atari,5ed58427,4KB,Standard,,
Basketball,[m 5ed58427][o $FFs in first 4KB],1979,Atari,1ba8d718,8KB,Standard,bsktball,"http://www.atarimania.com/atari_forum/viewtopic.php?f=2&t=2304#p15819
http://atariage.com/forums/topic/161828-hooked-on-8-bit-carts/?p=2706571"
Basketball,[m 5ed58427][o First 4KB zeroed by k1w1],1979,Atari,230682eb,8KB,Standard,,http://atariage.com/forums/topic/161828-hooked-on-8-bit-carts/?p=2240191
Basketball,"[a 5ed58427] lots of changes. Recognized by Checksum Verifier (BASKETBALL, checksum $EB7B).",1979,Atari,3cee1b6e,4KB,Standard,,
Basketball,[m 3cee1b6e][o $FFs in first 4KB],1979,Atari,79934851,8KB,Standard,,http://www.atarimania.com/game-atari-400-800-xl-xe-basketball_529.html
BattleZone,[!],1987,Atari,692515f2,64KB,XEGS,bzone,"http://www.atarimania.com/atari_forum/viewtopic.php?f=2&t=2304#p15819
http://atariage.com/forums/topic/161828-hooked-on-8-bit-carts/?p=2706571
http://www.atarimania.com/game-atari-400-800-xl-xe-battlezone_560.html [CART]"
BC's Quest for Tires,[!],1983,Sierra On-Line,dddc6e36,16KB,Standard,bcquest,"http://www.atarimania.com/game-atari-400-800-xl-xe-bc-s-quest-for-tires_565.html
http://atariage.com/forums/topic/161828-hooked-on-8-bit-carts/?p=2706571"
Beamrider,[!],1984,Activision,2b05b8df,16KB,Standard,beamridr,"http://www.atarimania.com/game-atari-400-800-xl-xe-beamrider_576.html
http://atariage.com/forums/topic/161828-hooked-on-8-bit-carts/?p=2706571"
BearJam,Needs Chalk Board PowerPad.,1983,Chalk Board,,8KB,Standard,,
BearJam,"[m] Some initalization code modified so it starts without without the PowerPad, but is still unusable without it. See also Leo's 'Lectric Paintbrush, LogicMaster and MicroMaestro.",1983,Chalk Board,1889c707,8KB,Standard,bearjamf,http://www.atarimania.com/game-atari-400-800-xl-xe-bearjam_578.html
Beef Drop,[!] homebrew; WIP 2004-08-11,2004,Ken Siders,d209e797,32KB,XEGS,,http://www.atarimania.com/game-atari-400-800-xl-xe-beef-drop_12157.html
Beef Drop,[!] WIP 2005-02-16 – last ROM image of BD posted publicly by Ken.,2005,Ken Siders,6dd9e838,32KB,XEGS,beefdrop,http://atariage.com/forums/topic/64887-beef-drop-8-bit-test-version-with-some-pal-adjustments/?p=797931
